,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
635,Regan Poole ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
636,Nick Pope ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
637,Nick Powell ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
638,Alex Pritchard ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
639,Sebastian Prödl ,Defender,33,4,49,36,75%,0,4,52,183,90,0,115,121,90,2,62,36,0,2,1,"1,070",32.42,1,3,0%,0,111,10,1,44,0,1,1,0,0,1,,,,,,,,,,,,,,,
640,Marc Pugh ,Midfielder,21,,,22,59%,,5,12,21,10,,55,94,90,31,21,17,,0,2,497,23.67,2,40,10%,2,15,1,0,7,1,2,0,2,0,0,0.10,0,0,18,6,33%,2,,,,,,,,
641,Jason Puncheon ,Midfielder,36,,,74,81%,,14,37,36,17,,255,175,179,38,26,14,,2,5,"1,468",40.78,5,147,32%,2,78,9,0,62,1,0,0,0,0,0,0.00,0,0,45,11,24%,0,,,,,,,,
642,Ramadan Sobhi ,Midfielder,17,,,22,86%,,0,8,0,0,,62,60,73,26,3,8,,0,1,299,17.59,2,7,14%,1,4,2,0,10,3,0,0,0,1,1,0.00,0,0,4,1,25%,1,,,,,,,,
643,Gastón Ramírez ,Midfielder,24,,,46,80%,,9,15,11,7,,137,138,189,49,15,36,,0,3,625,26.04,2,81,30%,9,29,8,1,36,1,2,1,1,0,3,0.08,0,0,32,9,28%,2,,,,,,,,
644,Aaron Ramsdale ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
645,Aaron Ramsey ,Midfielder,23,,,21,48%,,13,11,14,3,,93,68,77,20,7,10,,0,4,920,40.00,7,19,11%,3,26,3,0,15,2,1,0,1,0,0,0.04,0,0,42,12,29%,2,,,,,,,,
646,Connor Randall ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
647,Darren Randolph ,Goalkeeper,22,4,39,,,,,,,,,,,,,,,0,4,0,625,28.41,,,,,234,1,0,0,,0,,,,,,,,,,,,64,1,6,26,7,10,67,184
648,Angel Rangel ,Defender,18,1,24,32,72%,0,0,26,31,17,0,51,57,38,5,13,13,0,0,0,545,30.28,1,11,36%,1,37,1,0,10,1,1,0,0,1,0,,,,,,,,,,,,,,,
649,Andrea Ranocchia ,Defender,16,3,31,28,79%,0,2,22,114,70,0,57,89,62,1,43,35,0,1,2,550,34.38,1,2,0%,1,36,2,0,13,0,2,1,1,0,0,,,,,,,,,,,,,,,
650,Tokelo Rantie ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
651,Marcus Rashford ,Forward,32,,,16,,,11,12,6,0,,,,,,,,,,1,544,17.00,3,83,,,,3,0,16,11,5,0,4,1,1,0.16,0,0,44,17,39%,4,,,,,,,,
652,Adam Reach ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
653,Nathan Redmond ,Midfielder,37,,,39,67%,,22,15,9,1,,182,170,182,72,14,19,,0,1,"1,136",30.70,6,64,23%,6,54,2,1,38,14,7,0,5,2,2,0.19,0,0,83,28,34%,1,,,,,,,,
654,Harrison Reed ,Midfielder,3,,,2,100%,,0,4,2,2,,6,4,8,0,2,2,,0,0,38,12.67,0,0,0%,0,3,0,0,1,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
655,Winston Reid ,Defender,30,9,48,32,84%,0,2,82,244,140,1,164,132,84,10,55,38,0,0,2,983,32.77,1,3,33%,1,106,8,1,31,1,2,1,0,1,0,,,,,,,,,,,,,,,
656,Jeff Reine-Adélaïde ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
657,Loïc Rémy ,Forward,5,,,0,,,1,0,0,0,,,,,,,,,,0,45,9.00,0,6,,,,0,0,2,1,0,0,0,0,0,0.00,0,0,6,3,50%,0,,,,,,,,
658,Jordan Rhodes ,Forward,6,,,1,,,0,0,2,2,,,,,,,,,,0,42,7.00,0,1,,,,0,0,3,2,0,0,0,0,0,0.00,0,0,6,4,67%,1,,,,,,,,
659,Declan Rice ,Midfielder,1,,,0,0%,,0,0,0,0,,2,0,1,0,0,1,,0,0,6,6.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
660,Joe Riley ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
661,Connor Ripley ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
662,Matt Ritchie ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
663,Roberto Firmino ,Forward,35,,,58,,,31,26,14,12,,,,,,,,,,7,"1,543",44.09,11,60,,,,5,0,51,19,11,3,5,3,0,0.31,0,0,100,45,45%,9,,,,,,,,
664,Patrick Roberts ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
665,Andrew Robertson ,Defender,33,5,59,53,68%,3,3,55,75,26,2,183,98,90,26,9,13,0,0,2,"1,231",37.30,1,119,18%,1,79,5,0,18,1,1,0,0,1,1,,,,,,,,,,,,,,,
666,Paul Robinson ,Goalkeeper,3,0,7,,,,,,,,,,,,,,,0,0,0,102,34.00,,,,,40,0,0,0,,0,,,,,,,,,,,,10,0,2,2,1,1,1,26
667,Joel Robles ,Goalkeeper,20,10,20,,,,,,,,,,,,,,,0,0,1,570,28.50,,,,,162,2,0,1,,0,,,,,,,,,,,,54,0,9,37,9,5,71,147
668,Ethan Robson ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
669,Hal Robson-Kanu ,Forward,29,,,5,,,5,4,8,8,,,,,,,,,,2,166,5.72,1,12,,,,3,0,28,5,3,0,1,2,0,0.10,0,0,16,6,38%,2,,,,,,,,
670,Harvey Rodgers ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
671,Joe Rodon ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
672,Jay Rodriguez ,Forward,24,,,6,,,8,2,15,13,,,,,,,,,,2,234,9.75,0,8,,,,0,0,15,9,5,0,4,1,0,0.21,0,0,33,15,45%,4,,,,,,,,
673,Jack Rodwell ,Midfielder,20,,,38,74%,,7,19,51,25,,86,90,69,9,32,24,,0,1,570,28.50,1,8,0%,3,28,4,0,23,1,0,0,0,0,0,0.00,0,0,19,5,26%,1,,,,,,,,
674,Marcos Rojo ,Defender,21,8,13,29,76%,0,3,33,143,83,0,98,94,65,10,46,28,0,0,0,951,45.29,0,10,20%,0,67,5,0,24,0,1,0,0,1,0,,,,,,,,,,,,,,,
675,Sergio Romero ,Goalkeeper,2,2,0,,,,,,,,,,,,,,,0,0,0,46,23.00,,,,,26,0,0,0,,0,,,,,,,,,,,,10,1,1,4,0,2,10,14
676,Oriol Romeu ,Midfielder,35,,,117,74%,,10,89,66,32,,304,253,230,29,75,80,,0,0,"2,070",59.14,1,3,67%,1,100,11,0,66,1,1,0,1,0,0,0.03,0,0,28,6,21%,0,,,,,,,,
677,Salomón Rondón ,Forward,38,,,18,,,28,7,41,29,,,,,,,,,,2,722,19.00,4,9,,,,2,0,41,29,8,5,3,0,2,0.21,0,0,94,26,28%,8,,,,,,,,
678,Wayne Rooney ,Forward,25,,,21,,,10,17,10,6,,,,,,,,,,5,779,31.16,5,97,,,,8,0,23,7,5,1,3,1,1,0.20,1,1,52,19,37%,6,,,,,,,,
679,Danny Rose ,Defender,18,7,11,50,68%,1,8,22,52,24,0,81,148,97,25,27,16,0,0,2,783,43.50,1,65,22%,0,57,8,0,26,1,2,0,0,2,0,,,,,,,,,,,,,,,
680,Tomas Rosicky ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
681,Jordan Rossiter ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
682,Joe Rothwell ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
683,Wayne Routledge ,Midfielder,27,,,22,68%,,3,15,19,8,,100,73,157,26,12,43,,1,1,561,20.78,3,82,28%,0,22,1,0,28,9,3,1,2,0,0,0.11,0,0,19,9,47%,4,,,,,,,,
684,Charlie Rowan ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
685,Gerónimo Rulli ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
686,Bacary Sagna ,Defender,17,6,14,23,61%,0,1,20,48,27,1,60,73,42,3,39,29,0,0,1,832,48.94,1,26,12%,0,22,2,0,3,1,0,0,0,0,0,,,,,,,,,,,,,,,
687,Mamadou Sakho ,Defender,8,4,6,3,67%,1,0,15,47,33,1,59,28,26,3,19,17,0,0,0,225,28.13,0,1,100%,0,12,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
688,Bakary Sako ,Midfielder,7,,,6,100%,,2,0,0,0,,11,16,10,2,3,2,,0,0,42,6.00,0,16,25%,0,2,0,0,2,1,0,0,0,0,0,0.00,0,0,4,1,25%,0,,,,,,,,
689,Sam Hart ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
690,Martin Samuelsen ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
691,Alexis Sánchez ,Forward,38,,,53,,,43,24,4,0,,,,,,,,,,10,"1,643",43.24,10,66,,,,6,0,49,27,24,3,17,4,5,0.63,2,2,129,49,38%,8,,,,,,,,
692,Leroy Sané ,Midfielder,26,,,35,63%,,5,17,5,3,,117,123,136,52,19,20,,0,3,691,26.58,7,52,17%,1,8,4,0,14,12,5,0,0,5,2,0.19,0,0,33,14,42%,6,,,,,,,,
693,Yaya Sanogo ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
694,Santi Cazorla ,Midfielder,8,,,10,20%,,2,7,3,1,,44,21,32,9,0,5,,0,2,561,70.13,1,39,23%,4,20,2,0,4,1,2,0,2,0,0,0.25,2,0,8,4,50%,0,,,,,,,,
695,Jeffrey Schlupp ,Midfielder,19,,,35,80%,,2,26,49,26,,72,83,62,15,23,18,,0,0,349,18.37,0,15,13%,0,27,0,0,4,0,0,0,0,0,0,0.00,0,0,3,0,0%,0,,,,,,,,
696,Kasper Schmeichel ,Goalkeeper,30,8,47,,,,,,,,,,,,,,,0,1,0,888,29.60,,,,,310,1,0,0,,0,,,,,,,,,,,,113,0,12,37,9,30,71,278
697,Morgan Schneiderlin ,Midfielder,17,,,26,73%,,1,31,28,13,,89,60,78,9,18,28,,1,0,866,50.94,0,1,100%,0,69,2,0,21,0,1,0,1,0,0,0.06,0,0,8,3,38%,0,,,,,,,,
698,Mark Schwarzer ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
699,Bastian Schweinsteiger ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
700,Stéphane Sessegnon ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
701,Xherdan Shaqiri ,Midfielder,21,,,11,55%,,18,9,2,1,,94,79,106,38,2,5,,0,2,609,29.00,5,131,27%,16,38,2,0,16,4,4,0,0,4,1,0.19,0,2,48,10,21%,1,,,,,,,,
702,Samuel Shashoua ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
703,Shaun MacDonald ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
704,Luke Shaw ,Defender,11,3,6,12,50%,1,4,13,27,11,0,43,38,28,9,11,6,0,0,1,382,34.73,1,21,33%,0,9,1,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,
705,Ryan Shawcross ,Defender,35,9,53,46,74%,0,5,58,227,132,1,119,199,124,10,129,73,2,2,1,996,28.46,0,1,100%,0,94,6,0,34,2,1,0,0,1,1,,,,,,,,,,,,,,,
706,Ben Sheaf ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
707,Oliver Shenton ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
708,Steve Sidwell ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
709,Gylfi Sigurdsson ,Midfielder,38,,,45,62%,,30,35,23,4,,120,117,142,32,7,17,,0,13,"1,038",27.32,16,304,29%,6,33,2,0,18,1,9,0,5,4,3,0.24,3,2,116,50,43%,2,,,,,,,,
710,David Silva ,Midfielder,34,,,43,74%,,12,17,21,8,,184,157,175,46,16,32,,0,7,"2,075",61.03,12,125,30%,26,50,6,0,29,5,4,0,0,4,1,0.12,0,0,48,17,35%,4,,,,,,,,
711,Jack Simpson ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
712,Josh Sims ,Midfielder,7,,,3,100%,,1,1,1,0,,14,17,17,9,2,7,,0,1,81,11.57,1,8,0%,0,0,0,0,2,0,0,0,0,0,0,0.00,0,0,5,3,60%,1,,,,,,,,
713,Jerome Sinclair ,Forward,5,,,1,,,0,0,1,0,,,,,,,,,,0,24,4.80,0,0,,,,0,0,4,0,0,0,0,0,0,0.00,0,0,1,1,100%,0,,,,,,,,
714,Moussa Sissoko ,Midfielder,25,,,14,86%,,5,7,11,7,,53,55,72,20,12,20,,0,2,453,18.12,0,34,6%,0,10,3,0,21,2,0,0,0,0,0,0.00,0,0,17,3,18%,0,,,,,,,,
715,Martin Skrtel ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
716,Islam Slimani ,Forward,23,,,12,,,5,3,3,2,,,,,,,,,,4,423,18.39,2,3,,,,1,0,27,11,7,5,2,0,2,0.30,1,0,35,13,37%,7,,,,,,,,
717,Chris Smalling ,Defender,18,4,16,12,75%,0,1,13,126,75,0,45,67,32,1,48,18,0,2,1,464,25.78,1,0,0%,0,21,0,0,8,1,1,1,0,0,0,,,,,,,,,,,,,,,
718,Adam Smith ,Defender,36,8,61,85,71%,0,8,54,71,36,0,175,220,184,36,31,50,1,0,5,"1,452",40.33,8,55,24%,2,37,6,0,45,3,1,0,0,1,2,,,,,,,,,,,,,,,
719,Robert Snodgrass ,Midfielder,35,,,38,82%,,13,14,20,11,,127,133,206,25,23,52,,0,5,"1,008",28.80,4,210,24%,7,34,2,0,46,7,7,0,0,7,1,0.20,2,2,50,19,38%,1,,,,,,,,
720,Rubén Sobrino ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
721,Dominic Solanke ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
722,Son Heung-Min ,Forward,34,,,19,,,21,7,6,3,,,,,,,,,,6,775,22.79,5,62,,,,2,0,9,22,14,0,9,5,4,0.41,0,0,80,33,41%,5,,,,,,,,
723,Alexandre Song ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
724,Pape Souaré ,Defender,3,0,3,5,60%,0,0,10,12,3,0,14,10,10,1,0,5,0,0,0,97,32.33,0,15,13%,0,6,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
725,Julian Speroni ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
726,Raphael Spiegel ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
727,Jindrich Stanek ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
728,Junior Stanislas ,Midfielder,21,,,14,57%,,12,8,14,5,,82,49,83,13,15,34,,0,5,615,29.29,6,70,19%,7,21,1,0,8,5,7,0,6,1,3,0.33,2,0,42,18,43%,1,,,,,,,,
729,Maarten Stekelenburg ,Goalkeeper,19,3,24,,,,,,,,,,,,,,,1,3,0,472,24.84,,,,,148,2,0,0,,0,,,,,,,,,,,,42,2,10,18,7,9,71,127
730,Jack Stephens ,Defender,17,6,24,22,68%,1,1,24,79,45,0,105,64,67,8,29,39,0,0,1,729,42.88,1,4,0%,2,25,1,0,15,1,0,0,0,0,0,,,,,,,,,,,,,,,
731,Raheem Sterling ,Forward,33,,,24,,,22,16,3,0,,,,,,,,,,6,"1,033",31.30,7,84,,,,7,0,36,16,7,0,4,3,3,0.21,0,0,64,22,34%,5,,,,,,,,
732,Steve Cook ,Defender,38,10,67,46,67%,0,6,76,352,222,2,229,223,113,19,145,74,1,2,0,"1,716",45.16,1,13,0%,2,168,5,0,16,0,2,1,1,0,0,,,,,,,,,,,,,,,
733,Kevin Stewart ,Midfielder,4,,,0,0%,,0,0,1,1,,1,4,2,1,3,1,,0,0,20,5.00,0,0,0%,0,0,0,0,1,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
734,Jayden Stockley ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
735,John Stones ,Defender,27,4,29,26,81%,0,2,39,115,59,1,114,105,46,21,49,27,0,3,0,"1,464",54.22,0,0,0%,0,60,1,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,
736,Max Stryjek ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
737,Cristhian Stuani ,Forward,23,,,35,,,4,10,15,7,,,,,,,,,,0,383,16.65,1,25,,,,4,0,21,4,4,1,1,2,1,0.17,0,0,21,10,48%,2,,,,,,,,
738,Stuart Taylor ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
739,Daniel Sturridge ,Forward,20,,,1,,,4,2,0,0,,,,,,,,,,1,278,13.90,2,7,,,,1,0,5,7,3,1,1,1,4,0.15,0,0,40,21,53%,3,,,,,,,,
740,Mario Suárez ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
741,Andrew Surman ,Midfielder,22,,,15,53%,,2,43,38,22,,128,58,75,12,17,29,,0,1,"1,318",59.91,0,6,33%,5,105,1,1,17,0,0,0,0,0,0,0.00,0,0,8,2,25%,0,,,,,,,,
742,Sam Surridge ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
743,Wojciech Szczesny ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
744,Franck Tabanou ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
745,Dusan Tadic ,Forward,33,,,19,,,22,17,10,2,,,,,,,,,,5,"1,061",32.15,6,184,,,,4,0,30,9,3,0,0,3,2,0.09,1,0,63,21,33%,6,,,,,,,,
746,Shani Tarashaj ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
747,Matt Targett ,Defender,5,1,4,10,80%,0,0,8,10,4,0,24,22,10,1,8,5,0,0,0,205,41.00,0,25,16%,1,13,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
748,James Tarkowski ,Defender,19,1,11,19,74%,0,2,11,37,20,0,31,56,40,3,26,19,0,0,0,263,13.84,0,2,0%,0,24,1,0,10,2,0,0,0,0,0,,,,,,,,,,,,,,,
749,Matthew Taylor ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
750,Dominic Telford ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
751,John Terry ,Defender,9,1,9,3,67%,0,1,4,21,16,0,16,20,16,0,14,6,0,1,0,320,35.56,1,1,0%,0,10,1,0,5,0,1,0,0,1,0,,,,,,,,,,,,,,,
752,Thomas Robson ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
753,Tiago Ilori ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
754,Tom Beadling ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
755,James Tomkins ,Defender,24,3,36,28,64%,1,1,37,124,65,0,93,96,69,2,58,40,0,0,0,728,30.33,0,3,67%,0,76,4,0,10,0,3,0,2,1,0,,,,,,,,,,,,,,,
756,Lee Tomlin ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
757,Fikayo Tomori ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
758,Toni Martínez ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
759,Gökhan Töre ,Midfielder,5,,,4,75%,,1,0,0,0,,7,8,21,3,0,4,,0,1,56,11.20,1,13,31%,1,1,0,0,4,1,0,0,0,0,0,0.00,0,0,5,0,0%,0,,,,,,,,
760,Tosin Adarabioyo ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
761,Yaya Touré ,Midfielder,25,,,42,67%,,4,16,39,26,,131,119,111,27,40,28,,0,0,"1,798",71.92,1,4,25%,12,97,4,0,26,0,5,0,5,0,1,0.20,2,0,32,15,47%,1,,,,,,,,
