,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
634,Mason Mount ,Midfielder,37,,,37,46%,,28,16,18,7,,141,125,199,40,10,47,,0,5,"1,241",33.54,8,136,24%,3,26,3,0,37,4,7,0,7,0,3,0.19,0,1,78,29,37%,9,,,,,,,,
635,Lys Mousset ,Forward,30,,,9,,,14,4,2,1,,,,,,,,,,4,240,8.00,7,4,,,,1,0,24,16,6,0,4,2,1,0.20,0,0,37,9,24%,6,,,,,,,,
636,Joel Mumbongo ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
637,Arijanet Muric ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
638,Jacob Murphy ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
639,Glenn Murray ,Forward,23,,,5,,,3,1,11,6,,,,,,,,,,1,167,7.26,2,4,,,,0,0,15,10,1,0,1,0,0,0.04,0,0,18,5,28%,4,,,,,,,,
640,Admiral Muskwe ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
641,Shkodran Mustafi ,Defender,15,4,17,17,59%,0,2,18,70,44,0,42,88,42,3,65,21,0,0,1,844,56.27,1,2,50%,0,48,2,0,14,0,0,0,0,0,0,,,,,,,,,,,,,,,
642,Jordon Mutch ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
643,Yoshinori Muto ,Forward,8,,,3,,,0,0,0,0,,,,,,,,,,0,32,4.00,0,1,,,,0,0,2,3,0,0,0,0,0,0.00,0,0,1,0,0%,0,,,,,,,,
644,Daniel N'Lundulu ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
645,Nacho Monreal ,Defender,3,1,4,1,100%,0,0,3,10,8,0,14,11,14,2,7,8,0,0,0,177,59.00,1,4,0%,0,4,0,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,
646,Marvelous Nakamba ,Midfielder,29,,,55,51%,,0,39,32,7,,155,115,110,14,23,29,,1,0,782,26.97,0,4,0%,0,24,5,0,26,0,0,0,0,0,0,0.00,0,0,7,1,14%,0,,,,,,,,
647,Samir Nasri ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
648,Marc Navarro ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
649,Tanguy Ndombele ,Midfielder,21,,,24,67%,,3,14,6,1,,79,97,70,38,7,9,,0,2,632,30.10,1,12,17%,4,19,3,0,14,0,2,0,1,1,0,0.10,0,0,9,4,44%,0,,,,,,,,
650,Layton Ndukwu ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
651,Reiss Nelson ,Forward,17,,,11,,,5,3,2,0,,,,,,,,,,0,207,12.18,0,24,,,,1,0,8,4,1,0,1,0,0,0.06,0,0,11,4,36%,0,,,,,,,,
652,Nélson Oliveira ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
653,Jeremy Ngakia ,Defender,5,0,8,15,47%,0,0,7,15,3,0,16,32,36,9,7,13,0,0,0,106,21.20,0,12,8%,1,6,0,0,4,1,0,0,0,0,0,,,,,,,,,,,,,,,
654,Oumar Niasse ,Forward,3,,,4,,,0,1,0,0,,,,,,,,,,0,3,1.00,0,1,,,,0,0,2,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
655,Eddie Nketiah ,Forward,13,,,7,,,2,2,5,2,,,,,,,,,,0,140,10.77,1,1,,,,0,1,16,3,2,0,1,1,4,0.15,0,0,15,5,33%,3,,,,,,,,
656,Georges-Kévin Nkoudou ,Midfielder,1,,,0,0%,,1,0,0,0,,0,0,1,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1,0,0%,0,,,,,,,,
657,Felix Nmecha ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
658,Mark Noble ,Midfielder,33,,,52,58%,,3,20,10,8,,189,123,121,25,15,12,,0,3,"1,504",45.58,5,41,32%,4,111,5,0,28,1,4,0,4,0,0,0.12,3,0,17,6,35%,0,,,,,,,,
659,Kornelius Normann Hansen ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
660,Rhys Norrington-Davies ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
661,James Norris ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
662,Oliver Norwood ,Midfielder,38,,,66,56%,,5,47,39,19,,275,135,134,9,44,30,,0,1,"2,007",52.82,6,198,27%,1,231,8,0,32,1,1,0,1,0,0,0.03,1,0,17,6,35%,0,,,,,,,,
663,Ørjan Nyland ,Goalkeeper,7,1,12,,,,,,,,,,,,,,,0,0,0,152,21.71,,,,,35,0,0,0,,0,,,,,,,,,,,,15,0,1,3,2,0,29,53
664,Jack O'Connell ,Defender,33,12,28,23,61%,1,3,42,144,76,0,184,182,112,9,135,66,0,1,1,"1,557",47.18,6,51,22%,1,125,4,0,22,2,0,0,0,0,0,,,,,,,,,,,,,,,
665,Thomas O'Connor ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
666,Aaron O'Driscoll ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
667,Kieran O'Hara ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
668,Callum O'Hare ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
669,Warren O'Hora ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
670,Aiden O'Neill ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
671,Michael Obafemi ,Forward,21,,,7,,,5,6,0,0,,,,,,,,,,2,137,6.52,2,2,,,,1,0,11,3,3,0,2,1,0,0.14,0,0,12,5,42%,0,,,,,,,,
672,Pedro Obiang ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
673,Nnamdi Ofoborh ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
674,Angelo Ogbonna ,Defender,31,6,44,38,63%,1,1,27,130,65,0,141,159,97,5,102,62,1,0,0,977,31.52,0,2,50%,1,76,4,0,22,0,2,0,0,1,0,,,,,,,,,,,,,,,
675,Sheyi Ojo ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
676,Stefano Okaka ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
677,Shinji Okazaki ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
678,Ola Aina ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
679,James Olayinka ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
680,Oludare Olufunwa ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
681,Josh Onomah ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
682,Henry Onyekuru ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
683,Divock Origi ,Forward,28,,,12,,,4,4,5,2,,,,,,,,,,1,196,7.00,1,18,,,,1,0,12,0,4,1,2,1,0,0.14,0,0,14,6,43%,0,,,,,,,,
684,Ben Osborn ,Midfielder,13,,,15,67%,,1,6,6,2,,43,31,35,4,6,9,,0,0,231,17.77,1,16,19%,0,8,0,0,9,1,0,0,0,0,0,0.00,0,0,3,1,33%,0,,,,,,,,
685,Jordi Osei-Tutu ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
686,David Ospina ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
687,Leo Ostigard ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
688,Nicolás Otamendi ,Defender,24,6,21,28,50%,0,2,21,73,33,0,84,94,73,3,61,37,0,1,0,"1,533",63.88,0,0,0%,0,60,3,0,21,0,2,1,1,0,0,,,,,,,,,,,,,,,
689,Owen Otasowie ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
690,Aston Oxborough ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
691,Reece Oxford ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
692,Alex Oxlade-Chamberlain ,Midfielder,30,,,18,50%,,18,22,8,1,,79,75,103,29,14,29,,0,1,701,23.37,0,46,15%,4,42,1,0,17,2,4,0,4,0,1,0.13,0,0,40,10,25%,0,,,,,,,,
693,Mesut Özil ,Midfielder,18,,,17,47%,,4,5,1,0,,71,52,65,16,1,4,,0,2,836,46.44,1,72,28%,2,21,1,0,14,6,1,0,0,1,0,0.06,0,0,9,3,33%,1,,,,,,,,
694,Kasey Palmer ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
695,Erik Palmer-Brown ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
696,Adam Parkes ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
697,David Parkhouse ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
698,Troy Parrott ,Forward,2,,,0,,,0,0,0,0,,,,,,,,,,0,4,2.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
699,Mario Pasalic ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
700,Felix Passlack ,Midfielder,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
701,Alfie Payne ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
702,Bailey Peacock-Farrell ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
703,Pedro ,Forward,11,,,15,,,8,9,1,0,,,,,,,,,,1,315,28.64,1,20,,,,1,0,8,0,1,0,1,0,0,0.09,0,0,22,10,45%,1,,,,,,,,
704,Pedro Neto ,Forward,29,,,9,,,5,6,3,0,,,,,,,,,,3,349,12.03,5,48,,,,3,0,14,4,3,0,1,2,0,0.10,0,0,17,6,35%,3,,,,,,,,
705,Adalberto Peñaranda ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
706,Terell Pennant ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
707,Matthew Pennington ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
708,Nicolas Pépé ,Forward,31,,,32,,,13,8,4,2,,,,,,,,,,6,706,22.77,8,109,,,,4,0,14,4,5,0,0,5,3,0.16,1,0,50,18,36%,2,,,,,,,,
709,Pepe Reina ,Goalkeeper,12,2,20,,,,,,,,,,,,,,,0,1,0,345,28.75,,,,,101,1,0,1,,0,,,,,,,,,,,,33,1,3,5,2,6,51,94
710,Roberto Pereyra ,Midfielder,28,,,20,40%,,8,14,5,3,,98,78,120,20,5,22,,0,0,613,21.89,1,32,19%,0,12,4,0,21,5,3,0,2,1,0,0.11,1,0,21,9,43%,2,,,,,,,,
711,Ayoze Pérez ,Forward,33,,,45,,,11,14,8,4,,,,,,,,,,4,734,22.24,6,27,,,,0,0,30,6,8,0,7,1,1,0.24,1,0,47,22,47%,3,,,,,,,,
712,Taylor Perry ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
713,Nathaniel Phillips ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
714,Jordan Pickford ,Goalkeeper,38,9,56,,,,,,,,,,,,,,,0,4,0,"1,184",31.16,,,,,293,2,0,1,,0,,,,,,,,,,,,94,0,11,19,7,9,195,264
715,Brandon Pierrick ,Forward,2,,,0,,,0,0,1,1,,,,,,,,,,0,7,3.50,0,2,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
716,Erik Pieters ,Defender,24,6,35,54,59%,0,1,28,48,23,0,97,110,93,4,33,18,0,0,4,745,31.04,5,41,27%,3,29,2,0,21,0,0,0,0,0,0,,,,,,,,,,,,,,,
717,Julio Pleguezuelo ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
718,Paul Pogba ,Midfielder,16,,,20,45%,,5,7,10,7,,109,94,85,27,29,11,,1,3,"1,034",64.63,3,6,17%,10,94,1,0,26,2,1,0,1,0,0,0.06,0,0,22,8,36%,3,,,,,,,,
719,Nick Pope ,Goalkeeper,38,15,50,,,,,,,,,,,,,,,0,2,0,"1,007",26.50,,,,,277,1,0,0,,0,,,,,,,,,,,,120,1,11,46,6,18,180,304
720,Pedro Porro ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
721,Pote ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
722,Ian Poveda-Ocampo ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
723,Joe Powell ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
724,Dennis Praet ,Midfielder,27,,,33,55%,,8,17,12,5,,74,63,80,12,6,13,,0,2,521,19.30,3,21,10%,2,21,2,0,18,1,1,0,1,0,1,0.04,0,0,16,3,19%,0,,,,,,,,
725,Sebastian Prödl ,Defender,1,0,0,0,0%,0,0,0,4,3,0,3,3,2,0,3,1,0,0,0,11,11.00,0,0,0%,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
726,Davy Pröpper ,Midfielder,35,,,64,55%,,10,38,33,15,,236,156,146,46,28,22,,2,2,"1,784",50.97,4,39,13%,3,70,4,0,31,0,1,1,0,0,0,0.03,0,0,29,8,28%,2,,,,,,,,
727,Marc Pugh ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
728,Arnau Puigmal ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
729,Teemu Pukki ,Forward,36,,,12,,,24,6,6,2,,,,,,,,,,3,529,14.69,4,8,,,,3,0,23,17,11,0,9,2,1,0.31,2,0,80,35,44%,11,,,,,,,,
730,Christian Pulisic ,Midfielder,25,,,23,48%,,15,6,7,4,,79,128,190,55,20,45,,0,4,668,26.72,6,35,11%,4,19,0,0,14,3,9,2,4,3,1,0.36,0,0,63,26,41%,8,,,,,,,,
731,Jason Puncheon ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
732,Ignacio Pussetto ,Midfielder,7,,,7,57%,,0,3,3,1,,10,12,16,2,1,4,,0,0,29,4.14,0,4,25%,0,2,1,0,3,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
733,Bojan Radulovic Samoukovic ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
734,Rafa Mir ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
735,Rafael Camacho ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
736,Sean Raggett ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
737,Largie Ramazani ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
738,Sandro Ramírez ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
739,Kayne Ramsay ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
740,Aaron Ramsdale ,Goalkeeper,37,5,62,,,,,,,,,,,,,,,0,1,1,945,25.54,,,,,203,0,0,0,,0,,,,,,,,,,,,129,1,17,20,6,13,185,288
741,Aaron Ramsey ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
742,Darren Randolph ,Goalkeeper,2,0,5,,,,,,,,,,,,,,,0,0,0,36,18.00,,,,,16,0,0,0,,0,,,,,,,,,,,,6,0,0,0,0,1,4,14
743,Marcus Rashford ,Forward,31,,,13,,,18,10,16,9,,,,,,,,,,7,941,30.35,9,33,,,,3,0,21,13,17,1,13,3,6,0.55,6,0,95,44,46%,13,,,,,,,,
744,Nathan Redmond ,Midfielder,32,,,49,59%,,14,16,10,1,,203,176,196,79,18,45,,0,4,"1,021",31.91,6,41,17%,4,38,2,0,23,5,4,0,3,1,2,0.13,0,0,59,21,36%,3,,,,,,,,
745,Harrison Reed ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
746,Winston Reid ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
747,Panagiotis Retsos ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
748,Dominic Revan ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
749,Jordan Rhodes ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
750,Ricardo Pereira ,Defender,28,10,27,119,57%,3,3,49,74,38,0,171,257,215,60,42,48,0,0,2,"1,572",56.14,5,60,15%,4,59,1,0,45,0,3,0,2,1,0,,,,,,,,,,,,,,,
751,Declan Rice ,Midfielder,38,,,116,52%,,8,77,51,24,,312,223,161,49,52,34,,0,3,"1,733",45.61,1,28,39%,1,128,6,0,41,2,1,0,1,0,2,0.03,0,0,31,9,29%,1,,,,,,,,
752,Taylor Richards ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
753,Lewis Richardson ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
754,Richarlison ,Forward,36,,,70,,,24,12,40,29,,,,,,,,,,3,788,21.89,13,56,,,,8,0,43,17,13,4,3,5,3,0.36,0,0,90,32,36%,5,,,,,,,,
755,Diego Rico ,Defender,27,5,38,61,64%,0,4,84,60,27,0,168,129,108,13,33,28,0,0,4,"1,085",40.19,5,173,25%,2,57,6,0,18,2,0,0,0,0,1,,,,,,,,,,,,,,,
756,Jairo Riedewald ,Midfielder,17,,,14,71%,,2,17,19,8,,47,27,22,8,3,5,,0,0,329,19.35,0,6,17%,1,16,0,0,3,0,0,0,0,0,0,0.00,0,0,3,0,0%,0,,,,,,,,
757,Matt Ritchie ,Midfielder,18,,,22,68%,,9,14,27,14,,78,67,67,8,21,19,,0,1,526,29.22,4,99,29%,0,23,4,0,26,0,2,0,0,2,1,0.11,0,0,26,8,31%,1,,,,,,,,
758,Roberto Firmino ,Forward,38,,,37,,,29,7,11,9,,,,,,,,,,8,"1,161",30.55,10,9,,,,0,0,29,6,9,3,3,3,4,0.24,0,0,99,39,39%,20,,,,,,,,
759,Haydon Roberts ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
760,Andrew Robertson ,Defender,36,9,31,54,57%,0,7,38,58,25,0,210,122,116,22,33,34,0,0,12,"2,492",69.22,14,210,20%,2,84,2,0,18,2,2,2,0,0,0,,,,,,,,,,,,,,,
